collision_index,collision_year,collision_ref_no,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_injury_based,casualty_adjusted_severity_serious,casualty_adjusted_severity_slight,casualty_distance_banding
2024131500237,2024,131500237,2,1,1,1,41,7,3,0,0,0,0,0,1,7,E01011878,3,1,0,1,3
2024061423421,2024,061423421,2,1,1,-1,25,5,3,0,0,0,0,0,9,5,E01005977,3,1,0,1,1
2024361489281,2024,361489281,1,1,1,2,35,6,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024451408888,2024,451408888,1,2,3,2,13,3,3,10,1,0,0,-1,0,10,E01030439,3,1,0,1,1
2024320637876,2024,320637876,1,1,1,1,53,8,2,0,0,0,0,0,5,-1,-1,-1,0,1,0,-1
2024122500036,2024,122500036,3,2,2,2,79,11,2,0,0,1,0,0,9,5,E01011741,-1,0,1,0,4
2024371499462,2024,371499462,2,1,1,2,64,9,3,0,0,0,0,0,9,5,E01026466,3,1,0,1,3
2024461481682,2024,461481682,2,1,1,2,48,8,3,0,0,0,0,0,9,7,E01024675,3,1,0,1,1
2024461510226,2024,461510226,2,1,1,1,52,8,3,0,0,0,0,0,9,4,E01016141,3,1,0,1,4
2024010547275,2024,010547275,1,1,3,1,41,7,2,5,3,0,0,0,0,2,E01001458,5,1,1,0,1
2024010511920,2024,010511920,2,2,1,2,26,6,2,0,0,0,0,0,1,5,E01003247,-1,0,1,0,2
2024010529601,2024,010529601,3,1,1,1,24,5,3,0,0,0,0,0,1,8,E01002890,3,1,0,1,1
2024010497999,2024,010497999,1,1,1,1,22,5,2,0,0,0,0,0,3,4,E01000639,7,1,1,0,1
2024010502833,2024,010502833,1,1,1,1,40,7,3,0,0,0,0,0,5,2,E01001505,3,1,0,1,2
2024010541342,2024,010541342,2,4,2,2,61,9,3,0,0,2,0,0,9,4,E01004128,3,1,0,1,3
2024061489887,2024,061489887,2,2,2,2,-1,-1,3,0,0,1,0,0,9,-1,-1,3,1,0,1,-1
2024101415430,2024,101415430,1,2,1,2,61,9,2,0,0,0,0,0,9,4,E01020661,7,1,1,0,3
2024440537624,2024,440537624,1,2,2,2,30,6,3,0,0,2,0,0,9,-1,-1,-1,0,0.04838,0.95162,-1
2024631439618,2024,631439618,1,1,2,2,62,9,2,0,0,0,0,0,97,5,W01000846,7,1,1,0,3
2024430045806,2024,430045806,1,1,3,2,23,5,3,5,3,0,0,0,0,4,E01016462,-1,0,0.0775,0.9225,1
2024010522962,2024,010522962,1,1,1,2,29,6,3,0,0,0,0,0,1,10,E01003403,3,1,0,1,1
2024031472494,2024,031472494,1,1,1,1,70,10,2,0,0,0,0,0,4,9,E01019190,5,1,1,0,2
2024010534427,2024,010534427,1,1,1,1,38,7,3,0,0,0,0,0,3,6,E01000142,3,1,0,1,1
2024320571429,2024,320571429,2,2,2,2,56,9,3,0,0,0,0,0,5,5,E01026241,-1,0,0.10697,0.89303,1
2024201475365,2024,201475365,1,1,1,2,34,6,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024211443667,2024,211443667,1,1,1,2,25,5,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024332400175,2024,332400175,1,1,3,2,15,3,2,5,3,0,0,-1,0,3,E01034002,7,1,1,0,1
2024010535683,2024,010535683,2,1,1,1,26,6,3,0,0,0,0,0,3,2,E01001487,3,1,0,1,1
2024141432178,2024,141432178,2,1,2,2,37,7,3,0,0,1,0,0,9,4,E01007810,3,1,0,1,1
2024991470970,2024,991470970,1,2,2,2,40,7,3,0,0,1,0,0,9,2,-1,3,1,0,1,5
2024010498133,2024,010498133,1,1,3,2,37,7,3,1,1,0,0,0,0,-1,-1,3,1,0,1,-1
2024201434985,2024,201434985,1,1,3,2,41,7,3,5,3,0,0,-1,0,10,E01010217,3,1,0,1,2
2024547226924,2024,547226924,1,1,3,2,62,9,3,6,9,0,0,0,0,5,E01031845,-1,0,0.0966,0.9034,1
2024070798279,2024,070798279,2,1,1,1,42,7,3,0,0,0,0,0,4,2,E01012522,3,1,0,1,1
2024302401586,2024,302401586,2,1,2,2,28,6,3,0,0,2,0,0,9,5,E01029852,-1,0,0.00719,0.99281,4
2024041515022,2024,041515022,1,1,1,1,22,5,3,0,0,0,0,0,9,2,E01025390,3,1,0,1,1
2024141457744,2024,141457744,2,1,1,1,33,6,3,0,0,0,0,0,9,6,E01007695,3,1,0,1,1
2024411476827,2024,411476827,2,2,2,1,29,6,3,0,0,2,0,0,9,4,E01023779,3,1,0,1,1
2024520003124,2024,520003124,1,1,1,1,29,6,3,0,0,0,0,0,9,1,E01014584,-1,0,0.03561,0.96439,2
2024010508376,2024,010508376,1,3,3,1,86,11,3,6,9,0,0,0,0,-1,-1,3,1,0,1,-1
2024131459066,2024,131459066,2,1,1,1,29,6,3,0,0,0,0,0,1,4,E01011832,3,1,0,1,2
2024101452574,2024,101452574,2,1,1,1,60,9,3,0,0,0,0,0,9,5,E01008588,3,1,0,1,1
2024131533123,2024,131533123,2,3,1,2,23,5,3,0,0,0,0,0,9,2,E01010799,3,1,0,1,2
202460Q096645,2024,60Q096645,2,1,1,2,38,7,3,0,0,0,0,0,9,-1,-1,-1,0,0.07885,0.92115,-1
2024631477509,2024,631477509,2,1,1,2,31,6,3,0,0,0,0,0,9,8,E01022335,3,1,0,1,5
2024461531558,2024,461531558,1,1,3,1,17,4,3,1,3,0,0,-1,0,6,E01024783,3,1,0,1,1
2024010548793,2024,010548793,1,1,1,1,26,6,3,0,0,0,0,0,3,6,E01001091,3,1,0,1,1
2024211476219,2024,211476219,2,1,1,2,37,7,3,0,0,0,0,0,9,9,E01033257,3,1,0,1,1
2024451444216,2024,451444216,1,1,1,1,40,7,2,0,0,0,0,0,9,10,E01022851,6,1,1,0,4
2024010533675,2024,010533675,2,1,1,2,55,8,3,0,0,0,0,0,1,3,E01000523,3,1,0,1,1
2024531445177,2024,531445177,1,1,1,1,46,8,2,0,0,0,0,0,5,10,E01028668,6,1,1,0,4
2024201556191,2024,201556191,1,1,3,1,11,3,2,1,2,0,0,-1,0,1,E01013487,7,1,1,0,4
2024201413581,2024,201413581,1,3,2,1,18,4,3,0,0,1,0,0,9,9,E01009415,3,1,0,1,1
2024231424798,2024,231424798,1,2,2,2,74,10,3,0,0,1,0,0,9,6,E01031084,3,1,0,1,1
2024010529212,2024,010529212,1,1,1,1,35,6,3,0,0,0,0,0,23,4,E01003209,3,1,0,1,1
2024010517413,2024,010517413,3,3,2,2,18,4,3,0,0,2,0,0,9,6,E01000352,3,1,0,1,1
2024031470293,2024,031470293,1,1,1,1,49,8,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024131491895,2024,131491895,1,1,1,2,43,7,2,0,0,0,0,0,9,2,E01011166,6,1,1,0,1
2024141524488,2024,141524488,2,3,2,2,44,7,3,0,0,1,0,0,9,7,E01007621,3,1,0,1,1
2024010511386,2024,010511386,1,1,1,2,38,7,3,0,0,0,0,0,9,3,E01003132,3,1,0,1,1
2024131497430,2024,131497430,2,2,2,2,25,5,3,0,0,2,0,0,9,4,E01011924,3,1,0,1,1
2024351509515,2024,351509515,1,1,1,1,60,9,2,0,0,0,0,0,9,9,E01023597,7,1,1,0,2
2024361420510,2024,361420510,2,2,2,2,34,6,3,0,0,1,0,0,9,5,E01026442,3,1,0,1,3
2024010515296,2024,010515296,1,1,3,1,48,8,2,6,9,0,0,0,0,4,E01015927,7,1,1,0,2
2024052402825,2024,052402825,2,6,2,2,14,3,2,0,0,0,4,0,11,1,E01007048,-1,0,1,0,1
2024361470466,2024,361470466,2,3,2,2,51,8,3,0,0,1,0,0,9,8,E01028640,3,1,0,1,5
2024461466979,2024,461466979,2,2,1,1,27,6,2,0,0,0,0,0,9,2,E01023973,7,1,1,0,1
2024471445463,2024,471445463,2,1,1,2,18,4,3,0,0,0,0,0,9,10,E01031828,3,1,0,1,1
2024471468877,2024,471468877,3,2,2,2,3,1,3,0,0,2,0,0,9,8,E01021075,3,1,0,1,1
2024501398209,2024,501398209,2,2,2,2,17,4,3,0,0,2,0,0,9,4,E01028809,3,1,0,1,5
202454B133224,2024,54B133224,2,1,2,2,48,8,3,0,0,1,0,0,9,-1,-1,-1,0,0.05226,0.94774,-1
2024311523534,2024,311523534,2,1,1,1,54,8,3,0,0,0,0,0,1,9,E01028195,3,1,0,1,1
2024211517849,2024,211517849,2,2,1,1,65,9,3,0,0,0,0,0,9,10,E01029657,3,1,0,1,1
2024221495887,2024,221495887,2,1,1,2,26,6,2,0,0,0,0,0,9,10,E01032393,7,1,1,0,1
2024411408911,2024,411408911,5,5,1,2,44,7,3,0,0,0,0,0,9,9,E01017778,3,1,0,1,4
2024501484111,2024,501484111,1,3,1,1,71,10,3,0,0,0,0,0,9,2,E01020141,3,1,0,1,1
202460Q146429,2024,60Q146429,1,1,1,1,23,5,2,0,0,0,0,0,9,-1,-1,-1,0,1,0,-1
2024471479331,2024,471479331,2,2,2,1,17,4,3,0,0,0,4,0,11,10,E01035360,3,1,0,1,3
2024991395318,2024,991395318,1,1,3,1,60,9,2,9,9,0,0,-1,0,3,-1,7,1,1,0,1
2024041461694,2024,041461694,2,1,2,2,73,10,3,0,0,1,0,0,9,7,E01025568,3,1,0,1,1
2024161478011,2024,161478011,1,4,2,1,11,3,3,0,0,2,0,0,9,1,E01013141,3,1,0,1,4
2024201491617,2024,201491617,2,2,2,2,50,8,3,0,0,1,0,0,9,-1,-1,3,1,0,1,-1
2024302400375,2024,302400375,1,1,1,2,19,4,3,0,0,0,0,0,9,5,E01006951,-1,0,0.06152,0.93848,5
2024461494717,2024,461494717,2,1,1,1,55,8,3,0,0,0,0,0,9,3,E01016171,3,1,0,1,1
2024471503421,2024,471503421,2,4,2,1,28,6,3,0,0,1,0,0,9,4,E01017234,3,1,0,1,4
2024631416217,2024,631416217,1,1,1,2,72,10,2,0,0,0,0,0,9,3,W01000944,5,1,1,0,1
2024010508380,2024,010508380,1,1,1,2,33,6,3,0,0,0,0,0,1,5,E01001542,3,1,0,1,1
2024471527892,2024,471527892,1,1,3,2,22,5,3,1,1,0,0,-1,0,6,E01031673,3,1,0,1,1
2024522403417,2024,522403417,1,1,3,1,74,10,1,5,1,0,0,0,0,2,E01032517,-1,0,0,0,1
2024552400924,2024,552400924,2,1,1,1,62,9,3,0,0,0,0,0,1,3,E01015357,-1,0,0.13024,0.86976,1
2024010493487,2024,010493487,1,1,1,1,35,6,3,0,0,0,0,0,3,3,E01003430,3,1,0,1,1
2024332400116,2024,332400116,1,1,1,1,56,9,1,0,0,0,0,0,9,9,E01025870,1,1,0,0,2
2024131533103,2024,131533103,1,1,3,2,49,8,3,6,7,0,0,-1,0,1,E01010872,3,1,0,1,1
2024010512315,2024,010512315,2,1,1,1,26,6,3,0,0,0,0,0,1,2,E01001978,3,1,0,1,1
2024010541207,2024,010541207,1,1,1,1,33,6,3,0,0,0,0,0,1,2,E01033866,3,1,0,1,1
2024111463301,2024,111463301,1,2,1,2,7,2,2,0,0,0,0,0,1,-1,-1,7,1,1,0,-1
2024010541663,2024,010541663,1,1,3,2,54,8,3,5,1,0,0,0,0,4,E01003578,3,1,0,1,1
2024052401165,2024,052401165,1,1,3,1,20,4,2,8,8,0,0,0,0,4,E01006848,-1,0,1,0,1
2024010515525,2024,010515525,1,1,1,1,33,6,3,0,0,0,0,0,3,5,E01033741,3,1,0,1,2
2024061393664,2024,061393664,1,1,1,1,16,4,3,0,0,0,0,0,3,2,E01005764,3,1,0,1,2
2024201533225,2024,201533225,2,1,1,1,64,9,3,0,0,0,0,0,3,2,E01009741,3,1,0,1,1
2024201481494,2024,201481494,2,1,1,2,39,7,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024522500104,2024,522500104,1,1,1,1,70,10,3,0,0,0,0,0,9,8,E01014896,-1,0,0.07775,0.92225,2
2024351458321,2024,351458321,2,2,1,1,63,9,3,0,0,0,0,0,19,8,E01015645,3,1,0,1,4
2024041461854,2024,041461854,1,1,2,1,47,8,3,0,0,2,0,0,9,-1,-1,3,1,0,1,-1
2024421494179,2024,421494179,1,1,1,2,30,6,3,0,0,0,0,0,9,8,E01021340,3,1,0,1,1
2024544511524,2024,544511524,3,1,1,1,42,7,3,0,0,0,0,0,9,9,E01033848,-1,0,0.04281,0.95719,3
2024991496463,2024,991496463,1,1,1,1,82,11,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024010515138,2024,010515138,2,1,1,1,33,6,3,0,0,0,0,0,1,-1,-1,3,1,0,1,-1
2024440449870,2024,440449870,1,1,1,1,24,5,3,0,0,0,0,0,3,2,E01034061,-1,0,0.17476,0.82524,1
2024461506056,2024,461506056,1,1,1,1,22,5,2,0,0,0,0,0,3,7,E01024109,7,1,1,0,1
2024101404062,2024,101404062,1,1,1,1,63,9,2,0,0,0,0,0,9,3,E01008851,6,1,1,0,1
2024201452335,2024,201452335,2,1,1,1,60,9,3,0,0,0,0,0,9,4,E01032592,3,1,0,1,1
2024371466973,2024,371466973,1,1,1,2,51,8,3,0,0,0,0,0,9,4,E01029962,3,1,0,1,1
2024041462991,2024,041462991,1,1,3,2,32,6,3,1,3,0,0,-1,0,3,E01025407,3,1,0,1,1
2024531455911,2024,531455911,2,1,1,1,47,8,3,0,0,0,0,0,1,7,E01034783,3,1,0,1,1
2024061410048,2024,061410048,1,2,2,1,19,4,2,0,0,1,0,0,9,1,E01005461,7,1,1,0,2
2024430600087,2024,430600087,1,1,1,1,42,7,3,0,0,0,0,0,9,-1,-1,-1,0,0.14444,0.85556,-1
2024461441018,2024,461441018,1,1,1,1,17,4,3,0,0,0,0,0,9,1,E01024612,3,1,0,1,3
2024610030824,2024,610030824,1,1,1,1,23,5,3,0,0,1,0,0,9,-1,-1,-1,0,0.08363,0.91637,-1
2024010541166,2024,010541166,2,1,1,1,48,8,1,0,0,0,0,0,1,7,E01004483,1,1,0,0,1
2024010541483,2024,010541483,1,1,1,2,23,5,2,0,0,0,0,0,1,10,E01003874,7,1,1,0,1
2024201453353,2024,201453353,2,1,1,2,38,7,3,0,0,0,0,0,9,1,E01009935,3,1,0,1,1
2024461469812,2024,461469812,2,2,2,1,53,8,3,0,0,1,0,0,9,7,E01024635,3,1,0,1,4
2024010526267,2024,010526267,3,4,2,-1,7,2,3,0,0,0,4,0,11,10,E01003857,3,1,0,1,1
2024061405149,2024,061405149,1,1,3,1,28,6,2,6,9,0,0,-1,0,-1,-1,7,1,1,0,-1
2024041424316,2024,041424316,2,3,2,1,20,4,3,0,0,1,0,0,9,3,E01004796,3,1,0,1,3
2024351414070,2024,351414070,2,1,1,2,34,6,3,0,0,0,0,0,9,2,E01015680,3,1,0,1,1
2024461480730,2024,461480730,1,2,2,1,23,5,3,0,0,1,0,0,9,1,E01024507,3,1,0,1,4
2024141484782,2024,141484782,2,1,1,1,16,4,3,0,0,0,0,0,97,2,E01007497,3,1,0,1,1
2024010526198,2024,010526198,1,1,2,2,69,10,3,0,0,0,3,0,11,4,E01002048,3,1,0,1,1
2024991459559,2024,991459559,2,3,1,1,59,9,3,0,0,0,0,0,11,3,-1,3,1,0,1,2
2024010553236,2024,010553236,1,1,1,2,31,6,3,0,0,0,0,0,9,4,E01030852,3,1,0,1,3
2024041410026,2024,041410026,1,1,1,1,38,7,3,0,0,0,0,0,9,6,E01027572,3,1,0,1,3
2024221460306,2024,221460306,2,1,1,1,32,6,3,0,0,0,0,0,9,4,E01032430,3,1,0,1,1
2024501523324,2024,501523324,2,2,1,2,18,4,3,0,0,0,0,0,9,4,E01020291,3,1,0,1,1
2024231527849,2024,231527849,1,1,3,1,19,4,3,5,1,0,0,-1,0,7,E01031137,3,1,0,1,1
2024061493268,2024,061493268,2,1,1,1,52,8,3,0,0,0,0,0,9,1,E01005093,3,1,0,1,1
2024061524071,2024,061524071,1,1,1,1,48,8,3,0,0,0,0,0,9,1,E01005638,3,1,0,1,1
2024231408591,2024,231408591,2,1,1,2,19,4,3,0,0,0,0,0,9,5,E01031159,3,1,0,1,1
2024332400713,2024,332400713,2,1,1,2,22,5,3,0,0,0,0,0,9,8,E01029577,3,1,0,1,5
2024461419078,2024,461419078,2,2,2,2,71,10,2,0,0,1,0,0,9,7,E01024490,6,1,1,0,1
2024522402466,2024,522402466,1,1,1,1,79,11,3,0,0,0,0,0,9,4,E01014603,-1,0,0.07779,0.92221,2
2024520402475,2024,520402475,2,2,1,1,43,7,3,0,0,0,0,0,17,5,E01029125,-1,0,0.1059,0.8941,1
2024211426527,2024,211426527,1,1,1,1,38,7,3,0,0,0,0,0,9,4,E01014245,3,1,0,1,1
2024421525131,2024,421525131,2,3,1,1,24,5,3,0,0,0,0,0,9,4,E01022034,3,1,0,1,2
2024010543294,2024,010543294,2,1,1,2,28,6,3,0,0,0,0,0,1,3,E01034038,3,1,0,1,1
2024010512848,2024,010512848,1,1,1,1,35,6,3,0,0,0,0,0,3,1,E01001178,3,1,0,1,1
2024010490968,2024,010490968,1,1,1,2,47,8,3,0,0,0,0,0,9,9,E01002430,3,1,0,1,1
2024141527714,2024,141527714,2,1,1,2,30,6,2,0,0,0,0,0,9,1,E01007543,7,1,1,0,1
2024320531946,2024,320531946,2,1,1,2,34,6,3,0,0,0,0,0,9,3,E01018090,-1,0,0.02227,0.97773,1
2024371528458,2024,371528458,1,2,2,1,18,4,3,0,0,1,0,0,9,7,E01029896,3,1,0,1,1
2024501510068,2024,501510068,2,1,1,1,53,8,3,0,0,0,0,0,9,6,E01019935,3,1,0,1,4
2024041496677,2024,041496677,1,2,2,2,47,8,3,0,0,0,4,0,11,8,E01025358,3,1,0,1,3
2024320638584,2024,320638584,1,3,2,1,40,7,3,0,0,2,0,0,19,7,E01034319,-1,0,0.13525,0.86475,5
2024101408322,2024,101408322,1,1,3,1,11,3,3,1,3,0,0,-1,0,3,E01027385,3,1,0,1,1
2024501489196,2024,501489196,1,2,2,2,56,9,3,0,0,1,0,0,8,6,E01018957,3,1,0,1,5
2024991452323,2024,991452323,1,1,1,1,22,5,2,0,0,0,0,0,9,2,-1,7,1,1,0,1
2024010492214,2024,010492214,1,1,3,1,21,5,3,9,7,0,0,0,0,6,E01002544,3,1,0,1,1
2024010547790,2024,010547790,1,1,3,1,65,9,3,5,9,0,0,0,0,4,E01003257,3,1,0,1,1
2024991492197,2024,991492197,1,1,3,1,8,2,2,5,3,0,0,-1,0,-1,-1,5,1,1,0,-1
2024010490597,2024,010490597,2,1,1,1,15,3,3,0,0,0,0,0,1,9,E01004543,3,1,0,1,1
2024302400466,2024,302400466,1,2,2,2,55,8,3,0,0,1,0,0,9,2,E01013588,-1,0,0.07285,0.92715,1
2024430290344,2024,430290344,2,1,2,1,18,4,3,0,0,1,0,0,9,7,E01017889,-1,0,0.03331,0.96669,3
2024010504206,2024,010504206,1,1,1,2,33,6,3,0,0,0,0,0,3,3,E01003594,3,1,0,1,2
2024522401930,2024,522401930,2,1,1,1,40,7,3,0,0,0,0,0,5,6,E01014780,-1,0,0.10797,0.89203,3
2024201434641,2024,201434641,2,3,2,2,22,5,3,0,0,2,0,0,9,-1,-1,3,1,0,1,-1
2024201460966,2024,201460966,2,1,1,2,65,9,3,0,0,0,0,0,9,6,E01010534,3,1,0,1,1
2024440025659,2024,440025659,2,2,2,2,71,10,3,0,0,1,0,0,9,4,E01017357,-1,0,0.05891,0.94109,1
2024461472927,2024,461472927,1,4,2,1,22,5,3,0,0,2,0,0,9,5,E01024014,3,1,0,1,3
2024131480581,2024,131480581,1,1,3,1,48,8,3,5,1,0,0,-1,0,1,E01011364,3,1,0,1,1
2024361532686,2024,361532686,2,1,1,1,51,8,2,0,0,0,0,0,1,7,E01026897,5,1,1,0,1
2024010497494,2024,010497494,1,1,1,1,46,8,3,0,0,0,0,0,3,3,E01033601,3,1,0,1,1
2024991461501,2024,991461501,2,1,1,2,64,9,3,0,0,0,0,0,9,7,-1,3,1,0,1,1
2024522403132,2024,522403132,1,1,3,1,6,2,2,5,2,0,0,0,0,2,E01032517,-1,0,1,0,1
2024010526730,2024,010526730,1,1,1,1,35,6,3,0,0,0,0,0,1,7,E01003397,3,1,0,1,1
2024371432287,2024,371432287,1,1,1,1,19,4,2,0,0,0,0,0,3,9,E01030233,7,1,1,0,2
2024041488119,2024,041488119,1,2,2,2,32,6,3,0,0,1,0,0,9,1,E01025188,3,1,0,1,1
2024531500468,2024,531500468,1,3,1,1,81,11,3,0,0,0,0,0,9,9,E01022431,3,1,0,1,2
2024010550879,2024,010550879,1,1,1,1,16,4,3,0,0,0,0,0,-1,6,E01000193,3,1,0,1,1
2024542263624,2024,542263624,1,1,1,1,37,7,3,0,0,0,0,0,9,8,E01032694,-1,0,0.07582,0.92418,4
2024332400376,2024,332400376,2,1,1,1,31,6,3,0,0,0,0,0,1,4,E01013717,3,1,0,1,1
2024501426691,2024,501426691,1,1,1,1,17,4,3,0,0,0,0,0,1,4,E01019916,3,1,0,1,1
2024010527528,2024,010527528,1,1,1,1,47,8,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024131541674,2024,131541674,1,1,2,1,18,4,3,0,0,1,0,0,9,2,E01010815,3,1,0,1,2
2024371501139,2024,371501139,1,1,1,2,40,7,3,0,0,0,0,0,9,3,E01030169,3,1,0,1,4
2024010491194,2024,010491194,1,1,3,1,34,6,2,5,3,0,0,0,0,2,E01003987,7,1,1,0,1
2024010514859,2024,010514859,1,1,3,2,16,4,3,2,1,0,0,0,0,6,E01001086,3,1,0,1,1
2024451520491,2024,451520491,1,1,3,2,42,7,3,5,9,0,0,-1,0,4,E01030983,3,1,0,1,1
2024351415446,2024,351415446,2,1,1,1,44,7,3,0,0,0,0,0,1,10,E01018260,3,1,0,1,1
2024010528873,2024,010528873,1,1,1,1,24,5,3,0,0,0,0,0,3,3,E01000082,3,1,0,1,3
2024421412750,2024,421412750,2,1,1,2,63,9,3,0,0,0,0,0,9,4,E01015825,3,1,0,1,1
2024631503018,2024,631503018,1,1,1,1,46,8,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024471465441,2024,471465441,1,1,1,2,17,4,3,0,0,0,0,0,3,8,E01031416,3,1,0,1,1
2024501395296,2024,501395296,1,1,1,1,17,4,2,0,0,0,0,0,3,1,E01015058,6,1,1,0,1
2024122400541,2024,122400541,1,1,1,1,61,9,3,0,0,0,0,0,5,6,E01027849,-1,0,0.2472,0.7528,3
2024221482994,2024,221482994,2,1,1,1,29,6,2,0,0,0,0,0,5,-1,-1,7,1,1,0,-1
2024010517930,2024,010517930,1,1,1,2,27,6,3,0,0,0,0,0,9,6,E01002433,3,1,0,1,1
2024061502920,2024,061502920,1,1,1,2,51,8,3,0,0,0,0,0,9,8,E01005442,3,1,0,1,1
2024440511992,2024,440511992,1,1,1,2,39,7,3,0,0,0,0,0,9,7,E01023071,-1,0,0.08311,0.91689,2
2024631535459,2024,631535459,1,1,1,2,67,10,3,0,0,0,0,0,9,4,W01000605,3,1,0,1,1
2024161501971,2024,161501971,1,1,2,2,9,2,2,0,0,0,0,0,19,-1,-1,7,1,1,0,-1
2024201478833,2024,201478833,1,1,1,1,62,9,3,0,0,0,0,0,19,1,E01009215,3,1,0,1,2
2024041394093,2024,041394093,1,1,1,1,44,7,3,0,0,0,0,0,9,6,E01025121,3,1,0,1,3
2024211517849,2024,211517849,1,1,1,1,26,6,3,0,0,0,0,0,9,10,E01014181,3,1,0,1,4
2024302401327,2024,302401327,4,4,1,1,47,8,3,0,0,0,0,0,9,4,E01019851,-1,0,0.06254,0.93746,4
2024430578500,2024,430578500,1,1,3,2,49,8,3,5,1,0,0,0,0,10,E01016526,-1,0,0.04344,0.95656,1
2024041551066,2024,041551066,2,1,1,1,18,4,3,0,0,0,0,0,1,6,E01025421,3,1,0,1,1
2024010519104,2024,010519104,1,1,1,1,29,6,3,0,0,0,0,0,5,5,E01001404,3,1,0,1,1
2024201450652,2024,201450652,2,4,1,1,67,10,3,0,0,0,0,0,8,3,E01009238,3,1,0,1,2
2024070398330,2024,070398330,2,1,1,2,19,4,3,0,0,0,0,0,9,-1,-1,-1,0,0.06835,0.93165,-1
2024201466710,2024,201466710,2,1,1,1,63,9,3,0,0,0,0,0,9,3,E01010444,3,1,0,1,1
2024302401325,2024,302401325,2,1,1,2,30,6,3,0,0,0,0,0,9,6,E01019882,-1,0,0.03032,0.96968,1
2024351457033,2024,351457033,2,1,2,2,21,5,3,0,0,1,0,0,9,4,E01015630,3,1,0,1,1
2024010549028,2024,010549028,2,1,1,1,31,6,2,0,0,0,0,0,1,2,E01003932,7,1,1,0,2
2024421499640,2024,421499640,1,1,1,1,57,9,3,0,0,0,0,0,1,3,E01021289,3,1,0,1,2
2024010514043,2024,010514043,1,1,1,1,31,6,3,0,0,0,0,0,3,3,E01002276,3,1,0,1,4
2024010525665,2024,010525665,1,1,1,1,39,7,3,0,0,0,0,0,9,3,E01033706,3,1,0,1,1
2024041493671,2024,041493671,2,2,1,1,23,5,3,0,0,0,0,0,9,6,E01004800,3,1,0,1,3
2024201474394,2024,201474394,2,1,1,2,35,6,3,0,0,0,0,0,9,3,E01009641,3,1,0,1,1
2024201482433,2024,201482433,3,1,1,-1,40,7,3,0,0,0,0,0,9,5,E01031263,3,1,0,1,3
2024221409255,2024,221409255,2,6,2,1,34,6,3,0,0,2,0,0,9,4,E01032444,3,1,0,1,1
2024010543027,2024,010543027,1,1,3,2,43,7,3,5,9,0,0,0,0,7,E01000196,3,1,0,1,1
2024131423710,2024,131423710,2,3,1,2,20,4,3,0,0,0,0,0,9,9,E01027894,3,1,0,1,4
2024461490789,2024,461490789,1,1,1,1,24,5,3,0,0,0,0,0,9,4,E01024565,3,1,0,1,2
2024010493639,2024,010493639,1,1,1,2,35,6,3,0,0,0,0,0,9,3,E01004409,3,1,0,1,1
2024332401092,2024,332401092,1,2,2,2,48,8,3,0,0,1,0,0,9,7,E01025969,3,1,0,1,3
2024351536186,2024,351536186,1,1,1,1,65,9,3,0,0,0,0,0,9,5,E01030201,3,1,0,1,5
2024461444896,2024,461444896,1,1,1,1,18,4,3,0,0,0,0,0,9,1,E01024496,3,1,0,1,3
2024010510123,2024,010510123,2,1,1,1,22,5,3,0,0,0,0,0,9,3,E01000044,3,1,0,1,1
2024141400505,2024,141400505,2,1,1,2,50,8,3,0,0,0,0,0,9,7,E01007616,3,1,0,1,1
202417M112924,2024,17M112924,1,1,1,1,31,6,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024371398663,2024,371398663,1,1,2,1,50,8,3,0,0,2,0,0,8,2,E01033122,3,1,0,1,1
2024010518101,2024,010518101,2,2,2,1,50,8,3,0,0,1,0,0,9,6,E01003002,3,1,0,1,1
2024461494724,2024,461494724,2,1,1,2,25,5,3,0,0,0,0,0,9,4,E01016055,3,1,0,1,2
2024010508884,2024,010508884,2,2,2,-1,13,3,3,0,0,0,0,0,19,3,E01003357,3,1,0,1,2
2024101398807,2024,101398807,1,1,3,1,6,2,3,6,9,0,0,-1,0,1,E01034517,3,1,0,1,1
2024101482584,2024,101482584,1,1,3,2,6,2,2,5,1,0,0,-1,0,1,E01020745,7,1,1,0,3
2024461407449,2024,461407449,1,1,1,1,56,9,2,0,0,0,0,0,5,5,E01024495,7,1,1,0,1
2024231442595,2024,231442595,2,5,2,2,56,9,3,0,0,1,0,0,9,7,E01032249,3,1,0,1,3
2024311508425,2024,311508425,2,2,1,2,83,11,3,0,0,0,0,0,9,10,E01028383,3,1,0,1,2
